customer_id,name,age_range,marital_status,family_size,no_of_children,income_bracket,gender,mean_discount_used_by_cust,unique_items_bought_by_cust,mean_selling_price_paid_by_cust,mean_quantity_bought_by_cust,total_discount_used_by_cust,total_coupons_used_by_cust,total_price_paid_by_cust,total_quantity_bought_by_cust
1514,Michelle Duncan,36-45,Single,1,0,6,F,-0.2,351,123.51,1.0,-103.3,4,63976.53,518
1515,Cassandra Lee,46-55,Single,1,0,4,F,0.0,101,104.31,1.61,0.0,0,15750.84,243
1516,Ricky Campos,46-55,Single,1,0,2,M,-0.08,704,82.06,1.0,-100.91,4,107176.67,1306
1517,Mary Brown,26-35,Married,2,0,3,F,-0.49,290,103.27,1.0,-224.41,12,47506.03,460
1518,Dustin Bowman,36-45,Married,3,1,3,M,-0.88,1194,91.06,1.07,-1949.98,86,202604.51,2383
1519,Jillian Harvey,26-35,Single,1,0,2,F,-0.06,364,99.37,1.05,-35.62,1,58630.03,621
1520,Patrick Martin DDS,26-35,Married,3,1,8,M,-0.22,463,127.9,1.06,-137.14,5,79044.45,657
1521,Douglas Rodriguez,46-55,Married,2,0,7,M,-0.65,576,88.1,1.06,-676.42,20,92059.7,1110
1522,Jennifer Allen,56-70,Married,2,0,6,F,-0.48,358,121.59,1.0,-237.76,6,60431.66,497
1523,Kevin Sandoval,70+,Married,2,0,1,M,0.0,356,119.45,1.0,0.0,0,55185.01,462
1524,Diana Herrera,36-45,Married,2,0,5,F,-0.19,1202,106.7,1.0,-491.2,16,273251.48,2561
1525,Andrea Carroll,36-45,Single,1,0,2,F,0.0,219,88.42,1.0,0.0,0,41113.19,465
1526,Joshua Dickerson,36-45,Single,1,0,3,M,0.0,450,130.61,1.01,0.0,0,86853.72,674
1527,Laura Phillips,46-55,Married,2,0,10,F,0.0,188,98.48,1.02,0.0,0,25112.3,259
1528,Terri Williams,46-55,Married,3,1,2,F,0.0,454,86.42,1.01,0.0,0,77345.55,906
1529,Kyle Alvarado,46-55,Married,5,3,9,M,-1.27,1068,101.82,1.0,-2139.42,55,172067.37,1690
1530,Glenda Simon,70+,Married,2,0,6,F,-0.63,456,86.59,1.01,-499.84,14,68230.22,792
1531,Jordan Richmond,18-25,Single,5,3,1,M,0.0,625,103.67,1.0,0.0,0,98282.8,948
1532,Mary Moreno,26-35,Single,1,0,9,F,-0.58,522,126.21,1.13,-404.28,12,88092.71,789
1533,John Bullock,18-25,Single,1,0,1,M,-0.34,198,89.2,1.09,-148.54,2,38625.41,473
1534,Jimmy Fox,36-45,Married,3,1,5,M,-0.61,848,96.3,1.06,-1053.84,41,165355.5,1825
1535,Alison Wolf,46-55,Married,2,0,5,F,-0.31,238,95.25,1.0,-80.14,2,24955.02,262
1536,Jonathan Fitzpatrick,46-55,Married,2,0,3,M,-0.29,376,89.87,1.02,-144.26,4,45202.1,513
1537,Roger Miller,18-25,Single,1,0,4,M,-0.23,926,84.92,1.02,-354.06,10,130689.9,1567
1538,Maria Edwards,36-45,Married,5,3,8,F,-0.14,590,119.76,1.0,-109.34,6,95809.9,800
1539,Jordan Taylor,56-70,Married,5,3,4,M,0.0,309,108.98,1.13,0.0,0,43590.12,451
1540,Hannah Douglas,70+,Single,1,0,5,F,0.0,112,86.35,1.0,0.0,0,12693.02,147
1541,Jeremiah Holmes,70+,Married,3,1,8,M,-0.46,234,96.59,1.0,-142.48,1,30039.05,311
1542,Melissa Lindsey,26-35,Married,3,1,5,F,-4.25,200,97.8,1.0,-1029.21,45,23667.42,242
1543,Virginia Thompson,36-45,Married,5,3,5,F,-0.42,347,101.03,1.13,-273.92,10,65973.28,740
1544,Julie Davis,46-55,Single,1,0,4,F,-0.55,1143,86.37,1.02,-893.43,27,140343.78,1657
1545,Angela Ward,36-45,Married,2,0,8,F,-0.47,649,102.52,1.17,-505.51,28,110828.02,1262
1546,Eric Johnson,36-45,Married,2,0,3,M,0.0,628,152.88,1.0,0.0,0,183920.5,1203
1547,Vanessa Blevins,46-55,Married,2,0,5,F,-3.57,953,127.41,1.0,-6733.7,227,240038.7,1886
1548,Brianna Barnett,56-70,Married,2,0,4,F,-2.92,460,90.45,1.08,-1711.71,61,53006.19,633
1549,Teresa Lee,70+,Single,1,0,1,F,-2.87,856,110.79,1.01,-4354.98,197,168074.68,1533
1550,Jessica Miller,46-55,Married,2,0,9,F,0.0,433,92.16,1.0,0.0,0,59353.22,645
1551,Roger Baird,46-55,Single,1,0,5,M,-0.39,515,128.05,1.0,-258.23,10,85792.63,670
1552,Jeffrey Nichols,46-55,Single,2,1,3,M,-0.27,460,136.95,1.0,-174.52,8,89700.97,655
1553,Taylor Wells,46-55,Married,2,0,5,F,0.0,254,79.75,1.0,0.0,0,29665.85,372
1554,Tonya Dominguez,46-55,Married,2,0,7,F,-1.93,320,92.36,1.01,-797.9,33,38144.06,416
1555,Brian Luna,26-35,Single,1,0,7,M,-0.57,2432,94.82,1.02,-2594.37,75,428777.76,4628
1556,Matthew Mason,36-45,Married,3,1,6,M,-1.07,855,110.03,1.0,-1624.9,77,167244.01,1523
1557,Kenneth Gomez,46-55,Married,2,0,12,M,0.0,326,124.3,1.0,0.0,0,53447.04,430
1558,Jordan Terry,36-45,Married,3,1,6,M,-1.67,1407,95.39,1.0,-4548.92,164,260142.02,2737
1559,Dr. Lynn Ruiz DDS,46-55,Married,3,1,3,F,-0.47,494,97.9,1.0,-354.39,17,73229.48,748
1560,Nancy Harris,36-45,Married,2,0,6,F,-4.39,137,96.55,1.02,-935.54,33,20565.24,218
1561,Anthony Robertson,46-55,Single,1,0,5,M,0.0,166,111.86,1.0,0.0,0,19799.92,177
1562,Sheila Smith,36-45,Single,2,1,4,F,-2.61,110,105.87,1.0,-468.99,17,19056.39,180
1563,Monica Quinn,46-55,Single,1,0,5,F,-1.24,507,125.02,1.0,-1073.06,18,108267.7,870
1564,Brandon Collier,36-45,Single,1,0,6,M,-0.23,163,112.32,1.1,-44.52,1,21565.86,212
1565,James Gardner,26-35,Single,1,0,4,M,-0.06,448,86.66,1.0,-51.05,3,78429.31,905
1566,Daniel Williams,26-35,Married,2,0,9,M,-0.45,1214,96.35,1.03,-1187.02,31,256394.87,2729
1567,Dennis Hill,46-55,Single,1,0,5,M,-0.68,581,96.52,1.09,-551.78,30,78661.13,892
1568,Richard Stein,36-45,Married,2,0,8,M,-0.16,487,87.11,1.0,-106.86,2,59062.29,678
1569,Kevin Ortiz,46-55,Single,1,0,6,M,-0.07,57,58.66,1.0,-8.9,1,7391.78,126
1570,Jordan Jones,36-45,Married,3,1,4,M,-0.06,795,106.79,1.06,-71.24,2,126762.78,1256
1571,Zachary Brock,36-45,Single,1,0,5,M,0.0,341,95.79,1.02,0.0,0,38700.09,413
1572,Traci Banks,36-45,Single,1,0,3,F,-0.16,648,76.1,1.01,-135.36,4,64075.33,851
1573,Daisy Roberts,46-55,Single,1,0,4,F,-0.63,647,108.02,1.04,-745.27,26,127568.1,1230
1574,Tracy Hayes,36-45,Married,2,0,5,F,-4.29,1689,99.46,1.02,-10415.74,430,241697.0,2469
1575,Madison Coffey,46-55,Married,2,0,1,F,-0.11,315,84.11,1.01,-53.43,2,41636.19,502
1576,Brianna Cox,26-35,Married,5,3,1,F,0.0,397,96.39,1.03,0.0,0,66217.37,710
1577,Matthew Boyle,36-45,Married,2,0,5,M,-0.28,252,123.52,1.03,-80.14,2,35080.7,293
1578,Jennifer Pruitt,46-55,Married,3,1,6,F,-0.78,481,92.87,1.03,-613.86,29,72719.29,810
1579,John Murphy,46-55,Single,1,0,4,M,-0.13,639,114.29,1.0,-145.45,6,132804.28,1162
1580,Miss Katrina Hamilton MD,26-35,Married,2,0,5,F,0.0,422,112.76,1.01,0.0,0,59651.72,534
1581,Kristine Williams,26-35,Married,3,1,1,F,0.0,390,89.82,1.07,0.0,0,45356.97,541
1582,Matthew Stevens,46-55,Single,3,2,5,M,-2.43,681,112.42,1.05,-2064.13,61,95556.72,895
